imdbId,title,releaseYear,releaseDate,genre,writers,actor_id,actors,director_id,directors,sequel,hitFlop
tt1905076,Tum Hi To Ho...,2011,4-Feb-11,Drama | Mystery | Thriller,Rajan Aggarwal (screenplay) | Rajan Aggarwal (story) | Rajiv Agrawal (dialogue) | Ravi Chopra (lyrics) | Vivek Shaq (dialogue),394,Aishwarya Rai Bachchan,99,Hriday Shetty,0,1
tt1907721,Men Will Be Men,2011,29-Apr-11,Comedy,Harsh Khurana,395,Ranveer Singh,100,Anant Balani,0,1
tt1908463,Bengaloored,2010,2-Jul-10,Drama | Romance,Imran Chaudhary (lyrics) | Vasu Dixit (lyrics) | Swaroop Kanchi,396,Vir Das,101,Kabeer Kaushik,0,1
tt1912483,The Camp,2010,11-Jun-10,Adventure | Drama,Shabbir Ahmed (lyrics) | Rohit Gahlowt (screenplay) | Nitin Mahadar (story) | Sudhakar Sharma (lyrics),397,Shahid Kapoor,102,Amol Shetge,0,1
tt1916728,Shor in the City,2011,28-Apr-11,Crime | Drama,Krishna D.K. (story) | Raj Nidimoru (story) | Sita Menon (story) | Sita Menon (dialogue) | Chintan Gandhi (dialogue) | Sameer (lyrics) | Nishu (lyrics),398,Saif Ali Khan,103,Pankaj Parashar,0,2
tt1918641,5ters: Castle of Dark Master,2011,15-Jul-11,Action | Adventure | Fantasy,G. Venugopal | N.S. Vijayalakshmi (story),399,Anil Kapoor,104,N/A,0,1
tt1918650,A Strange Love Story,2011,20-May-11,Drama,Bobby Khan,400,Prakash Raj,105,Rajiv S. Ruia,0,1
tt1918886,Joker,2012,31-Aug-12,Comedy | Sci-Fi,Shirish Kunder (dialogue) | Shirish Kunder (screenplay) | Shirish Kunder (story),401,Sonam Kapoor,106,Ashu Trikha,0,1
tt1918927,Luv Ka the End,2011,6-May-11,Comedy | Drama,Amitabh Bhattacharya (lyrics) | Ashish Patil (story) | Ashish Patil | Roye Segal (screenplay) | Shenaz Treasury (screenplay) | Nihkil Vyas (dialogue) | Nikhil Vyas (dialogues),402,Sanjay Kapoor,107,Tanuja Chandra,0,2
tt1918965,Murder 2,2011,8-Jul-11,Action | Crime | Drama,Mahesh Bhatt | Shagufta Rafique,403,Jacqueline Fernandez,108,Mehul Kumar,1,7
tt1920986,Khuda Kasam,2010,26-Nov-10,Action | Crime | Drama,K.C. Bokadia (dialogue) | K.C. Bokadia,404,Abhishek Bachchan,109,Ashok Tyagi,0,1
tt1921071,Queens! Destiny of Dance,2011,29-Apr-11,Musical,N/A,405,Imran Khan,110,Chandan Arora,0,1
tt1926313,Pyaar Ka Punchnama,2011,20-May-11,Comedy | Drama | Romance,Luv Ranjan | Sumit Saxena (additional dialogue) | Sumit Saxena (additional screenplay writer) | Vaibhav Suman (additional dialogue) | Vaibhav Suman (additional screenplay writer),406,Rekha,111,Rahat Kazmi,0,4
tt1929309,Mallika,2010,3-Sep-10,Drama | Horror | Mystery,Alok Mishra (additional screenplay & dialogue) | A. Sammeer | B. Viveck,407,Tabu,112,Raj N. Sippy,0,1
tt1934231,Delhi Belly,2011,1-Jul-11,Comedy | Crime | Drama,Akshat Verma,408,Madhavan,113,Ajai Sinha,0,6
tt1935184,Nakshatra,2010,29-Oct-10,Crime | Drama | Mystery,Harry Anand (lyrics) | Nawab Arzoo (lyrics) | Rani Malik (lyrics) | Mohan Savalkar,409,Sanjay Dutt,114,Shyam Ramsay,0,1
tt1937092,Always Kabhi Kabhi,2011,17-Jun-11,Comedy | Crime | Drama,Roshan Abbas (story) | Kanika Dhillon (additional screenplay) | Ishita Moitra (screenplay) | Ranjit Raina (story),410,Parineeti Chopra,115,Jag Mundhra,0,1
tt1937455,Vroom,2010,14-May-10,Action | Comedy | Crime,Sheetal Ladha (screenplay) | Sameer Rao (concept and story) | Deepak Segal (concept and story) | Savin Tuscano (screenplay) | Amitabh Verma (lyrics),411,Madhuri Dixit,116,Kalpana Lajmi,0,1
tt1939654,Bheja Fry 2,2011,17-Jun-11,Comedy | Drama,Sagar Ballary (screenplay) | Sharat Katariya (dialogue) | Sharat Katariya (screenplay),412,Preity Zinta,117,Ajay Chandhok,1,3
tt1941657,Soundtrack,2011,7-Oct-11,Drama | Musical,Chintan Gandhi | Neerav Ghosh | Rajiv Gopalkrishnan | Aarthi Rayapura (script development),413,Govinda,118,Puneet Sira,0,1
tt1942905,Kucch Luv Jaisaa,2011,27-May-11,Crime | Drama | Thriller,Shukla Barnali Ray,414,Emraan Hashmi,1,Rajkumar Hirani,0,1
tt1947973,Bin Bulaye Baraati,2011,17-Jun-11,Action | Comedy | Crime,Praful Parekh (screenplay) | Praful Parekh (story) | Salim Sheikh (screenplay) | Salim Sheikh (story) | Dilip Shukla (dialogue),415,Bipasha Basu,2,Farah Khan,0,1
tt1948047,Impatient Vivek,2011,7-Jan-11,Comedy | Drama | Romance,Rahat Kazmi (screenplay) | B.K. Tyagi (story),416,Uday Chopra,3,Karan Johar,0,1
tt1948150,Singham,2011,22-Jul-11,Action | Crime | Drama,Farhad | Farhad | Hari (original story) | Yunus Sajawal (screenplay) | Sajid (dialogue),417,Aditya Roy Kapoor,4,Sajid Khan,0,7
tt1948640,The Waiting Room,2010,16-Jan-10,Crime | Drama | Mystery,Maneej Premnath (story),418,Ritesh Deshmukh,5,Rohit Shetty,0,1
tt1949548,Heroine,2012,21-Sep-12,Drama,Madhur Bhandarkar | Niranjan Iyengar | Anuradha Tiwari,419,Rishi Kapoor,6,Kabir Khan,0,3
tt1954206,The Dirty Picture,2011,2-Dec-11,Biography | Comedy | Drama,Rajat Arora,420,Kangana Ranaut,7,Anil Sharma,0,7
tt1954470,Gangs of Wasseypur,2012,2-Aug-12,Action | Crime | Drama,Akhilesh Jaiswal | Anurag Kashyap | Sachin K. Ladia | Zeishan Quadri,421,Dia Mirza,8,Farhan Akhtar,0,3
tt1954598,Ladies vs. Ricky Bahl,2011,9-Dec-11,Comedy | Drama,,422,Amrish Puri,9,Siddharth Anand,NULL,4
tt1956433,Ata Pata Lapatta,2012,2-Nov-12,Comedy | Musical,Sanjay Kumar (screenplay) | Sandeep Nath (additional dialogue) | M. Saleem (original story) | Sanjay Shubhankar (screenplay) | Pradeep Singrole (screenplay) | Gopal Tiwari (additional dialogue) | Rajpal Yadav (screenplay),423,Amrita Rao,10,Anees Bazmee,0,1
tt1961330,Good Luck!,2008,8-Aug-08,Comedy | Drama,Rajan Aggarwal (screenplay) | Raman Bharadwaj (dialogues) | Aditya Datt (screenplay) | Sameer (lyrics),424,Lara Dutta,11,Prabhudheva,0,1
tt1961530,Tell Me O Kkhuda,2011,27-Oct-11,Action | Crime | Drama,Hema Malini | Mayur Puri (story) | Ulka Puri (story) | Anand Sharma (story),425,Om Puri,12,Shaad Ali,0,1
tt1964886,Love Express,2011,10-Jun-11,Comedy | Drama,Kumaar (lyrics),426,Kiron Kher,13,Anurag Basu,0,1
tt1970029,Suno Na.. Ek Nanhi Aawaz,2009,15-May-09,Drama,Sanjay Chandwara (dialogue) | Rahul Patel (dialogue) | Yogesh Saxena (lyrics) | Amy Thanawala (dialogue) | Amy Thanawala (screenplay) | Amy Thanawala (story),427,Mallika Sherawat,14,Mohit Suri,0,1
tt1979209,Chala Mussaddi - Office Office,2011,5-Aug-11,Comedy | Drama,Ashwani Dhir,428,Sonu Sood,15,Sanjay Leela Bhansali,0,1
tt1980970,Gandhi to Hitler,2011,29-Jul-11,Drama | History | War,Rakesh Ranjan Kumar (screenplay) | Nalin Singh (story),429,Nana Patekar,16,Imtiaz Ali,0,1
tt1980986,Housefull 2,2012,5-Apr-12,Comedy | Romance,Farhad (dialogue) | Farhad (screenplay) | Tushar Hiranandani (screenplay) | Sajid Khan (screenplay) | Sajid Nadiadwala (story) | Sajid (dialogue) | Sajid (screenplay),430,Vinod Khanna,17,Mani Ratnam,1,7
tt1985058,Dekh Bhai Dekh: Laughter Behind Darkness,2009,17-Jul-09,Comedy | Crime | Drama,Rahat Kazmi | Mushahid Husain Pasha (dialogue) | Mushahid Husain Pasha (screenplay),431,Kalki Koechlin,18,David Dhawan,0,1
tt1985981,Desi Boyz,2011,25-Nov-11,Comedy | Drama,Rohit Dhawan (screenplay) | Rohit Dhawan (story) | Renuka Kunzru (dialogue) | Milap Zaveri (additional screenplay),432,Rani Mukerji,19,Aanand Rai,0,2
tt1986040,Ishkq in Paris,2013,24-May-13,Comedy | Romance,Prem Soni | Preity Zinta,433,Rajkummar Rao,20,Ashwani Dhir,0,1
tt1986788,Chal Chalein,2009,7-Aug-09,Drama,Vijaya Ramchandrula (story),434,Tusshar Kapoor,21,Raj Kumar Gupta,0,1
tt1992138,Force,2011,30-Sep-11,Action | Crime | Drama,Gautham Menon (original story by) | Ritesh Shah,435,Arjun Rampal,22,Rakeysh Omprakash Mehra,0,2
tt1992257,Toss: A Flip of Destiny,2009,28-Aug-09,Crime | Drama | Thriller,Ramesh Khatkar,436,Paresh Rawal,23,Sanjay Gadhvi,0,1
tt1995245,Aamras: The Sweet Taste of Friendship,2009,11-Sep-09,Drama,Rupali Guha (screenplay) | Rupali Guha (story) | Loveleen Mishra (dialogue),437,Supriya Pathak,24,Indra Kumar,0,1
tt1995257,Bachelor Party,2009,4-Sep-09,Comedy | Drama,Arun Bhairav (script) | Raghuvir Shekhawat (script),438,Nawazuddin Siddiqui,25,Kunal Deshmukh,0,1
tt1999857,Cycle Kick,2011,17-Jun-11,Drama | Sport,Shashi Sudigala,439,Naseeruddin Shah,26,Kunal Kohli,0,1
tt1999935,Not a Love Story,2011,19-Aug-11,Crime | Drama | Thriller,Rohit G. Banawlikar (screenplay),440,Randeep Hooda,27,Abhishek Kapoor,0,2
tt2011871,Ashok Chakra: Tribute to Real Heroes,2010,28-Mar-10,Action,Mushahid Husain Pasha (dialogue) | Mohnish Sharan (story),441,Jaya Bhaduri,28,N. Chandra,0,1
tt2012576,Bubble Gum,2011,29-Jul-11,Drama,Rohit Gahlowt (dialogue writer),442,Karisma Kapoor,29,Priyadarshan,0,1
tt2016845,Aagaah: The Warning,2011,5-Aug-11,Drama | Horror | Thriller,Karan Razdan (story),443,Sharman Joshi,30,Shoojit Sircar,0,1
tt2016894,Ek Tha Tiger,2012,15-Aug-12,Action | Romance | Thriller,Kabir Khan (dialogue) | Kabir Khan (screenplay) | Neelesh Misra (dialogue) | Neelesh Misra (screenplay),444,Boman Irani,31,Ashutosh Gowariker,0,8
tt2023645,Phhir,2011,12-Aug-11,Drama | Mystery | Romance,Vikram Bhatt | Girish Dhamija | Dheeraj Rattan (screenplay),445,Satish Shah,32,Ram Gopal Varma,0,1
tt2027138,Kyaa Super Kool Hain Hum,2012,27-Jul-12,Comedy,Sukhmani Sadana (dialogue revisor) | Sachin Yardi,446,Arshad Warsi,33,Vishal Bhardwaj,1,5
tt2028553,Stand By,2011,26-Aug-11,Drama | Sport | Thriller,Varun Gautam | Sanjay Soorkar | Pravin Vithal Tarde,447,Raj Babbar,34,Abbas Alibhai Burmawalla,0,1
tt2032530,Shabri,2011,26-Aug-11,Action | Crime | Drama,Lalit Marathe (story),448,Shilpa Shetty,35,Mastan Alibhai Burmawalla,0,1
tt2033264,Hair is Falling: A Serious Comedy Film,2011,5-Aug-11,Comedy | Drama,Vicky Bhardwaj (screenplay) | Sajal Kumar (dialogue & written by) | Harvinder Mankkar (story) | Girish Paliwal (concept) | Vikas Taliyan,449,Vivek Oberoi,36,Milan Luthria,0,1
tt2033947,Aazaan,2011,14-Oct-11,Action | Drama | Mystery,Prashant Chadha (story) | Heeraz Marfatia (story) | Shubhra Swarup (story),450,Anupam Kher,37,Prakash Jha,0,1
tt2034011,Hum Tum Shabana,2011,30-Sep-11,Comedy | Crime | Drama,Sagar Ballary (additional screenplay) | Sharat Katariya (dialogue) | Farhajaan Sheikh (story),451,Sameera Reddy,38,Sanjay Gupta,0,1
tt2035528,Hum Do Anjaane,2011,N/A,Action | Crime | Drama,Milind Swamy (screenplay) | Milind Swamy (story),452,Sunny Deol,39,Zoya Akhtar,0,1
tt2043923,Mod,2011,14-Oct-11,Drama | Romance | Thriller,Nagesh Kukunoor,453,Shraddha Kapoor,40,Madhur Bhandarkar,0,1
tt2046106,Jaana Pehchana,2011,16-Sep-11,Drama,Aarti S. Bagdi (story) | Neelam Jha (dialogue) | Pratibha Misraa (story) | Sachin (screenplay),454,Akshaye Khanna,41,Vipul Amrutlal Shah,0,1
tt2057441,Mujhse Fraaandship Karoge,2011,14-Oct-11,Comedy | Drama | Romance,Pooja Desai (story) | Anvita Dutt (additional dialogue) | Anvita Dutt (screenplay) | Rajesh Narasimhan (screenplay) | Ashish Patil (story) | Ashish Patil,455,Manish Chaudhary,42,Pooja Bhatt,0,2
tt2058651,Maruti Mera Dosst,2009,5-Jun-09,Animation | Adventure | Drama,Mann Katoja | Manikya Raju,456,Sunil Shetty,43,Anubhav Sinha,0,1
tt2063745,Kya Dilli Kya Lahore,2014,2-May-14,Drama | History | War,Aseem Arora (story) | Manu Rishi Chadha (dialogue) | Manu Rishi Chadha | Gulzar (lyrics) | Pratham Jolly | Sandeep Sinha (additional screenplay),457,Sohail Khan,44,Raj Kanwar,0,1
tt2064816,"I, Me aur Main",2013,1-Mar-13,Drama,Devika Bhagat,458,Esha Deol,45,Anurag Kashyap,0,2
tt2064849,London Paris New York,2012,2-Mar-12,Romance,Anu Menon (story) | Anu Menon (dialogue) | Ritu Bhatia (dialogue),459,Pavan Malhotra,46,Krishna D.K.,0,2
tt2064852,Lottery,2009,20-Mar-09,Crime | Drama | Mystery,Aadesh K. Arjun (dialogue) | Hemant Prabhu (screenplay),460,Sonali Kulkarni,47,Vikram Bhatt,0,1
tt2066062,Shortcut Romeo,2013,21-Jun-13,Action | Crime | Romance,Susi Ganesan (story) | Ilashree Goswami (dialogue),461,Rimi Sen,48,Dibakar Banerjee,0,1
tt2066899,Jugaad,2009,13-Feb-09,Comedy | Drama,Priyank Dubey (screenplay) | Bunty Rathore (screenplay),462,Sushmita Sen,49,Shashilal K. Nair,0,1
tt2066925,Mummy Punjabi: Superman Ki Bhi Maa!!,2011,31-Aug-11,Comedy | Drama,Pammi Somal,463,Gracy Singh,50,Rohan Sippy,0,1
tt2072227,Shanghai,2012,8-Jun-12,Crime | Thriller,Vasilis Vasilikos (adapted from the novel 'Z' by) | Urmi Juvekar (screenplay) | Dibakar Banerjee (screenplay),464,Kunal Khemu,51,Sangeeth Sivan,0,2
tt2073070,Saheb Biwi Aur Gangster,2011,23-Sep-11,Action | Crime | Drama,Sanjay Chauhan | Tigmanshu Dhulia,465,Juhi Chawla,52,Rajkumar Santoshi,0,3
tt2077833,Rowdy Rathore,2012,1-Jun-12,Action | Comedy,Shiraz Ahmed,466,Vinay Pathak,53,Sagar Ballary,0,8
tt2082197,Barfi!,2012,14-Sep-12,Adventure | Comedy | Drama,Anurag Basu (story) | Tani Basu (story) | Sanjeev Dutta (dialogue),467,Dharmendra,54,Habib Faisal,0,7
tt2084863,Jo Dooba So Paar: It's Love in Bihar!,2011,14-Oct-11,Comedy | Crime | Drama,Fareeda (screenplay) | Prabhat Kumar Jha (dialogue) | Praveen Kumar (screenplay) | Praveen Kumar (story) | Joseph Mathai (dialogue) | Ravikant Sharma (dialogue),468,Mohammed Zeeshan Ayyub,55,Satish Kaushik,0,1
tt2094854,Inkaar,2013,18-Jan-13,Drama | Romance,Sudhir Mishra,469,Ranvir Shorey,56,Sujoy Ghosh,0,2
tt2100543,Hum Hai Raahi CAR Ke,2013,24-May-13,Adventure | Romance,Jyotin Goel,470,Genelia D'Souza,57,Deepak S. Shivdasani,0,1
tt2104937,Miley - Naa Miley - Hum,2011,4-Nov-11,Comedy | Drama | Romance,Tanveer Khan (screenplay) | Girish Dhamija (additional writer) | Jeet Garewal (additional screenplay & dialogue),471,Isha Koppikar,58,Milind Ukey,0,1
tt2106537,Matru ki Bijlee ka Mandola,2013,11-Jan-13,Comedy | Drama,Vishal Bhardwaj (dialogue) | Vishal Bhardwaj (screenplay) | Abhishek Chaubey (screenplay) | Sabrina Dhawan (script consultant),472,Soha Ali Khan,59,Dev Anand,0,2
tt2109200,Shakal Pe Mat Ja,2011,18-Nov-11,Comedy | Crime | Drama,Shubh,473,Johnny Lever,60,Raj Nidimoru,0,1
tt2112124,Chennai Express,2013,8-Aug-13,Action | Comedy | Romance,K. Subhash (story) | Yunus Sajawal (screenplay) | Robin Bhatt (additional screenplay) | Farhad (dialogue) | Sajid (dialogue),474,Ayesha Takia,61,Kookie V. Gulati,0,8
tt2112131,Dabangg 2,2012,21-Dec-12,Action | Comedy | Drama,Dilip Shukla,475,Tia Bajpai,62,Mani Shankar,1,8
tt2112978,Jo Hum Chahein,2011,16-Dec-11,Drama | Romance,Pawan Gill | Rashmi Kulkarni (dialogue),476,Nasser,63,Nikhil Advani,0,1
tt2122340,Ferrari Ki Sawaari,2012,15-Jun-12,Crime | Family | Sport,Vidhu Vinod Chopra (original story and screenplay) | Rajesh Mapuskar (original story and screenplay) | Rajkumar Hirani (original story and dialogue) | Shekhar Dhavalikar (script associate) | Ranjeet Bahadur (dialogue associate),477,Saurabh Shukla,64,Pradeep Sarkar,0,5
tt2126282,Ekk Deewana Tha,2012,17-Feb-12,Romance,Manu Rishi Chadha (dialogue) | Meghana Karthik (subtitles) | Gautham Menon (story) | Laju Nanwani,478,Konkona Sen Sharma,65,Ken Ghosh,0,2
tt2130242,Tere Naal Love Ho Gaya,2012,24-Feb-12,Comedy | Romance,Abhijeet Sandhu,479,Ameesha Patel,66,Samir Karnik,0,3
tt2137064,Lanka,2011,9-Dec-11,Action | Crime | Drama,Shashank Dabral (story) | Shashank Dabral,480,Zayed Khan,67,Arshad Khan,0,1
tt2138010,3 Nights 4 Days,2009,9-Oct-09,Romance,N/A,481,Neha Dhupia,68,Govind Menon,0,1
tt2140315,Raaz 3: The Third Dimension,2012,7-Sep-12,Horror | Romance | Thriller,Shagufta Rafique,482,Irrfan Khan,69,Rajat Kapoor,1,7
tt2150074,Koi Hai,2003,N/A,Drama | Horror,Manoj Hansraj | Rajiv S.S. Ruia,483,Revathy,70,Rajat Mukherjee,0,1
tt2155776,Yeh Jo Mohabbat Hai,2012,3-Aug-12,Drama,Dilip Shukla,484,Girish Karnad,71,Apoorva Lakhia,0,1
tt2164702,Zindagi Tere Naam,2012,16-Mar-12,Romance,Sanjay Masoom,485,Fardeen Khan,72,Anant Mahadevan,0,1
tt2166214,Khiladi 786,2012,7-Dec-12,Action | Comedy,Kushal Bakshi (screenplay) | Bunty Rathore (dialogue) | Himesh Reshammiya (story),486,Mahesh Manjrekar,73,Sriram Raghavan,0,4
tt2168910,Cocktail,2012,13-Jul-12,Comedy | Drama | Romance,Imtiaz Ali | Sajid Ali,487,Shakti Kapoor,74,Dharmesh Darshan,0,6
tt2172071,Student of the Year,2012,19-Oct-12,Comedy | Romance,Renzil D'Silva (screenplay) | Karan Johar,488,Shiney Ahuja,75,Aditya Datt,0,5
tt2175671,Ghost,2012,13-Jan-12,Horror,Puja Bedi (screenplay) | Puja Bedi (story),489,Lillete Dubey,76,Suneel Darshan,0,2
tt2176013,Jab Tak Hai Jaan,2012,13-Nov-12,Drama | Romance,Aditya Chopra (story) | Aditya Chopra (screenplay) | Devika Bhagat (screenplay),490,Shreyas Talpade,77,Shashant Shah,0,6
tt2178470,Yeh Jawaani Hai Deewani,2013,31-May-13,Drama | Musical | Romance,Hussain Dalal (dialogue) | Ayan Mukherjee (story),491,Minissha Lamba,78,Sudhir Mishra,0,8
tt2178508,Son of Sardaar,2012,13-Nov-12,Action | Comedy | Romance,Robin Bhatt (screenplay) | Ashwani Dhir (screenplay) | Ashwani Dhir,492,Jimmy Shergill,79,Harry Baweja,0,6
tt2181931,English Vinglish,2012,5-Oct-12,Comedy | Drama | Family,Gauri Shinde,493,Manisha Koirala,80,Tigmanshu Dhulia,0,5
tt2182726,Hansa,2012,N/A,Drama,N/A,494,Atul Kulkarni,81,Kundan Shah,0,1
tt2184125,Chaalis Chauraasi,2012,13-Jan-12,Comedy | Crime,N/A,495,Amrita Arora,82,Deepak Tijori,0,1
tt2185084,From Sydney with Love,2012,31-Aug-12,Comedy | Romance,Prateek Chakravorty (story) | Marmabanda Gavhane (additional dialogue) | Spandan Mishra (additional dialogue),496,Neil Nitin Mukesh,83,Shashanka Ghosh,0,1
tt2186731,Department,2012,18-May-12,Action,Nilesh Girkar (story),497,Rajat Kapoor,84,Rahul Rawail,0,1
tt2186933,Luv Shuv Tey Chicken Khurana,2012,2-Nov-12,Comedy,Sumit Batheja | Sameer Sharma,498,Aftab Shivdasani,85,Raksha Mistry,0,2
tt2187167,Unforgettable,2014,13-Jun-14,Drama | Romance,Arshad Yusuf Pathan,499,Ashmit Patel,86,Nagesh Kukunoor,0,1
tt2187972,Shirin Farhad Ki Toh Nikal Padi,2012,24-Aug-12,Romance,Sanjay Leela Bhansali | Vibhu Puri (additional screenplay),500,Dimple Kapadia,87,Mahesh Manjrekar,0,2
tt2188749,Gali Gali Chor Hai,2012,3-Feb-12,Drama,Rumi Jaffery | Mumukshu Mudgal,501,Urmila Matondkar,88,Suparn Verma,0,1
tt2188805,Login,2012,12-Oct-12,Drama | Thriller,Sanjeev Reddy (story),502,Danny Denzongpa,89,Ashwini Chaudhary,0,1
tt2188893,Staying Alive,2012,3-Feb-12,Drama,Sujit Sen,503,Ahsaas Channa,90,Hansal Mehta,0,1
tt2190256,Daal Mein kuch kaala hai,2012,29-Jun-12,Comedy,N/A,504,Prem Chopra,91,Karan Razdan,0,1
tt2191164,Station,2014,28-Mar-14,Crime | Drama | Thriller,Saad Khan (story) | Saad Khan | Saad Khan,505,Sushant Singh,92,Eeshwar Nivas,0,1
tt2191641,Chaar Din Ki Chandni,2012,9-Mar-12,Comedy | Romance,Nishant Hada (dialogue) | Nishant Hada (screenplay) | Amit Masurkar (dialogue) | Amit Masurkar (screenplay),506,Rahul Dev,93,Hasnain Hyderabadwala,0,1
tt2191721,Jodi Breakers,2012,2-Mar-12,Comedy | Musical | Romance,Ashwini Chaudhary | Sanyukta Shaikh Chawla,507,Kay Kay Menon,94,Subhash Ghai,0,2
tt2193145,Maharana Pratap: The First Freedom Fighter,2012,12-Oct-12,Action | War,N/A,508,Darshan Jariwala,95,Guddu Dhanoa,0,1
tt2203308,Aashiqui 2,2013,26-Apr-13,Drama | Music | Musical,Shagufta Rafique,509,Antara Mali,96,Kabir Sadanand,1,8
tt2207668,Chakradhaar,2012,15-Jun-12,Action,Dharam Prakash | Arsh Rana,510,Jackie Shroff,97,Kanti Shah,0,1
tt2208248,Machhli Jal Ki Rani Hai,2014,13-Jun-14,Horror,N/A,511,Vrajesh Hirjee,98,Robby Grewal,0,1
tt2210576,Myoho,2012,14-Dec-12,Drama,Ranjan Shandilya,512,Vicky Ahuja,99,Hriday Shetty,0,1
tt2213054,Kai po che!,2013,22-Feb-13,Drama | Sport,Chetan Bhagat (novel) | Abhishek Kapoor (adaptation) | Supratik Sen (adaptation) | Chetan Bhagat (adaptation) | Pubali Chaudhuri (adaptation),513,Sandhya Mridul,100,Anant Balani,0,5
tt2215163,Issaq,2013,26-Jul-13,Drama,Pawan Sony | Padmaja Thakore | Manish Tiwary,514,Arbaaz Khan,101,Kabeer Kaushik,0,1
tt2215477,Goliyon Ki Rasleela Ram-Leela,2013,15-Nov-13,Drama | Musical | Romance,Sanjay Leela Bhansali (screenplay) | Garima (screenplay) | William Shakespeare (play) | Siddharth (screenplay),515,Prachi Desai,102,Amol Shetge,0,6
tt2216852,Main Aur Mr. Riight,2014,12-Dec-14,Comedy | Romance,N/A,516,Ali Zafar,103,Pankaj Parashar,0,1
tt2220828,Identity Card,2014,29-Aug-14,Comedy | Drama | Sci-Fi,Sanjay Amar,517,Udita Goswami,104,N/A,0,1
tt2222550,1920: Evil Returns,2012,2-Nov-12,Drama | Horror | Romance,Vikram Bhatt,518,Rana Jung Bahadur,105,Rajiv S. Ruia,1,5
tt2222716,Baat Bann Gayi,2013,11-Oct-13,Comedy | Romance,Shuja Ali | Akshay Singh,519,Abhay Deol,106,Ashu Trikha,0,1
tt2224254,3 Bachelors,2012,29-Jun-12,Comedy | Romance,Raghuvir Shekhawat | Ajai Sinha,520,Neetu Chandra,107,Tanuja Chandra,0,1
tt2224313,Listen... Amaya,2013,1-Feb-13,Drama,Vikas Chandra (additional dialogue) | Avinash Kumar Singh (dialogue) | Avinash Kumar Singh | Geeta Singh (dialogue) | Geeta Singh (story),521,Sanjay Mishra,108,Mehul Kumar,0,1
tt2224317,Lootera,2013,5-Jul-13,Drama | Romance,Bhavani Iyer (screenplay) | Anurag Kashyap (dialogue) | Vikramaditya Motwane (screenplay),522,Priyanshu Chatterjee,109,Ashok Tyagi,0,2
tt2224541,Tutiya Dil,2012,13-Jan-12,Romance,Amit Khanna,523,Raveena Tandon,110,Chandan Arora,0,1
tt2226666,Jism 2,2012,3-Aug-12,Drama | Romance | Thriller,Mahesh Bhatt (screenplay) | Mahesh Bhatt | Shagufta Rafique (dialogue),524,Alok Nath,111,Rahat Kazmi,1,5
tt2229842,Table No. 21,2013,4-Jan-13,Adventure | Thriller,Sheershak Anand (story) | Shantanu Ray Chhibber (story) | T. Rafael Cimino (novel) | Abhijeet Deshpande,525,Mahie Gill,112,Raj N. Sippy,0,3
tt2232524,Mere Dost Picture Abhi Baaki Hai,2012,20-Jul-12,Comedy,Rajnish Thakur,526,Sharat Saxena,113,Ajai Sinha,0,1
tt2234328,Siyaah..,2012,11-Jul-12,Horror,Aziz Naser,527,Mithun Chakraborty,114,Shyam Ramsay,0,1
tt2236494,Shudra the Rising,2012,23-Jul-12,History,N/A,528,Bobby Deol,115,Jag Mundhra,0,1
tt2241224,Cheenti Cheenti Bang Bang,2008,1-Oct-08,Animation | Family,Kharaj Mukhherjee,529,Tinnu Anand,116,Kalpana Lajmi,0,1
tt2243336,Aalaap,2012,27-Jul-12,Sci-Fi,Dilip Shukla,530,Manjari Phadnis,117,Ajay Chandhok,0,1
tt2246533,2 Nights in Soul Valley,2012,28-Dec-12,Adventure | Horror | Mystery,Suman Prasad (screenplay) | Harish Sharma (story) | Meenakshi Sharma (dialogue & screenplay),531,Kunal Kapoor,118,Puneet Sira,0,1
tt2246595,Blood Money,2012,30-Mar-12,Action | Drama | Thriller,Vishal Mahadkar (story) | Sanjay Masoom (additional dialogue) | Upendra Sidhaye,532,Ayub Khan,1,Rajkumar Hirani,0,2
tt2246724,Ghanchakkar,2013,3-Jul-13,Comedy | Crime | Thriller,Raj Kumar Gupta (screenplay) | Parveez Sheikh (screenplay) | Parveez Sheikh (story),533,Kashmira Shah,2,Farah Khan,0,2
tt2251552,Challo Driver,2012,20-Jul-12,Comedy,Vickrant Mahajan,534,Deepak Dobriyal,3,Karan Johar,0,1
tt2253708,Future to Bright Hai Ji,2012,2-Nov-12,Drama,Sanjay Amar,535,Rajpal Yadav,4,Sajid Khan,0,1
tt2255934,Aiyyaa,2012,12-Oct-12,Comedy,N/A,536,Divya Dutta,5,Rohit Shetty,0,1
tt2256514,Rush,2012,26-Oct-12,Thriller,Shamin Desai (dialogue) | Sanjay Masoom (dialogue writer),537,Rajat Bedi,6,Kabir Khan,0,1
tt2265191,Bumboo,2012,30-Mar-12,Comedy,Kavin Dave | Jagdish Rajpurohit,538,Rahul Bose,7,Anil Sharma,0,1
tt2275794,Gori Tere Pyaar Mein,2013,22-Nov-13,Comedy | Romance,Punit Malhotra | Arshad Sayed,539,Parvin Dabas,8,Farhan Akhtar,0,1
tt2275802,Satyagraha,2013,30-Aug-13,Drama,Prakash Jha | Anjum Rajabali,540,Asrani,9,Siddharth Anand,0,2
